パインブリッジ－パインブリッジ・グローバル・テクノロジー・インフラ・ファンド	パインブリッジ・インベストメンツ	+1.21%	null	null	1.738%	30,702百万円	日本を含む世界各国の取引所に上場されているテクノロジー・インフラに関連するREITおよび株式に投資します。テクノロジー・インフラとは、データセンター、通信タワー、eコマース関連施設、テクノロジー関連施設等を指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=240311181&int_fd=fund:psearch:search_result
ニッセイ－ＤＣニッセイワールドセレクトファンド（株式重視型）	ニッセイアセットマネジメント	+1.28%	2003/01/10	無期限	0.154%	30,700百万円	国内株式・国内債券・外国株式・外国債券を投資対象としたバランス運用を行い、国内外の株式市場および債券市場の動きを捉えることを目指します。＜債券重視型＞、＜標準型＞、＜株式重視型＞の3つのタイプがあります。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=229313031&int_fd=fund:psearch:search_result
ＢＮＹメロン－ＢＮＹメロン・米国株式ダイナミック戦略ファンド	ＢＮＹメロン・インベストメント・マネジメント・ジャパン	-14.57%	null	null	2.035％	30,601百万円	米国の金融商品取引所に上場されている株式の中から、主として米国の製造業に関連した株式へ実質的に投資することで、中長期的な信託財産の成長を図ることを目指して運用を行います。米国の株式市場および円に対する米ドルの為替レートの上昇、下落それぞれの局面においてリターンを最大化することを目指し、株価指数先物取引および為替先渡取引等を用いて実質的な米国株式の組入比率を調整します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=285311185&int_fd=fund:psearch:search_result
ＳＯＭＰＯ－損保ジャパン・グリーン・オープン	ＳＯＭＰＯアセットマネジメント	+7.16%	null	null	1.65%	30,076百万円	環境問題への取組と投資価値で分析し、評価の高い株式に投資します。中長期的にTOPIXを上回る運用を目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=245311999&int_fd=fund:psearch:search_result
Ｏｎｅ－たわらノーロード	アセットマネジメントＯｎｅ	+2.28%	2015/12/18	無期限	0.187%以内	30,058百万円	シティ世界国債インデックス（除く日本、円ベース、為替ヘッジなし）に連動する投資成果をめざして運用を行います。外国債券パッシブ・ファンド・マザーファンドへの投資を通じて、主として海外の公社債に実質的に投資します。年１回決算を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=24731C15C&int_fd=fund:psearch:search_result
三井住友ＤＳ－大和住銀	三井住友ＤＳアセットマネジメント	-2.60%	null	null	0.528%	29,927百万円	日本を含む先進国の国債に投資します。投資魅力の高い残存年数の国債を選択し安定性を重視した運用を行います。実質組入外貨建資産については、投資環境に応じて対円での為替ヘッジを行い、一部または全部の為替リスクの軽減を図ります。基準価額の変動リスクを年率2％程度に抑えることを目標とします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=279314184&int_fd=fund:psearch:search_result
三井住友ＴＡＭ－世界インフラ関連好配当株式通貨選択型ファンド（米ドルコース）	三井住友トラスト・アセットマネジメント	+20.33%	2011/06/30	2026/09/17	1.8%程度	29,904百万円	当ファンドは、主要投資対象ファンドへの投資を通じて、主として日本を含む世界各国のインフラ関連企業の株式に投資します。主要投資対象ファンドにおける為替ヘッジの対象通貨が異なる5つのファンドがあります。米ドル建以外の資産に投資した場合は、原則として対米ドルで為替ヘッジを行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=264314116&int_fd=fund:psearch:search_result
三井住友ＤＳ－日本株厳選ファンド・円コース	三井住友ＤＳアセットマネジメント	+8.80%	2011/04/26	2026/04/10	1.7475%程度	29,815百万円	主としてわが国の株式の中から、割安と判断される魅力的な銘柄に厳選して投資することで、信託財産の成長を目指します。<br>円コースおよび為替取引を活用する6つの通貨コースによる7本のファンドから構成されています。毎月の決算時に収益の分配を目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=279318114&int_fd=fund:psearch:search_result
三井住友ＴＡＭ－ＳＭＴ	三井住友トラスト・アセットマネジメント	+2.83%	null	null	0.66%	29,766百万円	MSCIEmergingMarketsインデックスをベンチマークとし、ベンチマークに連動するパフォーマンスを追求します。ベンチマーク採用銘柄及び当該銘柄を原資産とするDR、株式指数先物、株式指数ETFを投資対象とします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=26431208C&int_fd=fund:psearch:search_result
イーストスプリ－イーストスプリング・インド公益インフラ債券ファンド	イーストスプリング・インベストメンツ	+8.38%	2015/02/10	2025/01/10	1.694%	29,477百万円	主として、インドの政府、政府機関、企業および国際機関等が発行するインドルピー建てもしくは米ドル建ての公益インフラ債券に投資を行います。マクロ経済分析および金利分析に加え、個別発行体に対するクレジット調査に基づく銘柄選択により、ポートフォリオを構築します。外貨建資産について、原則として対円での為替ヘッジを行いません。＜毎月決算型＞と＜年２回決算型＞の2つのファンドがあります。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=283311152&int_fd=fund:psearch:search_result
Ｏｎｅ－ゴールドマン・サックス社債／国際分散投資戦略ファンド２０１９－０７	アセットマネジメントＯｎｅ	-6.33%	2019/07/31	2029/08/10	0.385%以内＋成功報酬	29,457百万円	ゴールドマン・サックスが発行する円建債券に高位に投資し、設定日から約10年後の満期償還時の当ファンドの償還価額について、元本確保をめざします。国際分散投資戦略の収益により決定されるゴールドマン・サックス社債の利金を獲得することをめざします。ゴールドマン・サックス社債の利金収入から諸コスト等を差し引いた分配原資のなかから、年1回の決算時に分配を行うことをめざします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=147211197&int_fd=fund:psearch:search_result
あおぞら－あおぞら・新グローバル分散ファンド（限定追加型）２０２１－０４	あおぞら投信	+1.31%	2021/04/23	2025/11/10	1.335％程度	29,406百万円	日本を含む世界の株式と債券に投資を行い、株式の実質的な組入比率を計画的に段階的に引き上げることで買付時期の分散を図ります。基準価額が一定水準（11,500円）以上になった場合は安定運用に切り替えていくことを基本とします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=2AE312214&int_fd=fund:psearch:search_result
Ｏｎｅ－みずほＵＳハイイールドオープン（年１回決算型）為替ヘッジなし	アセットマネジメントＯｎｅ	+7.01%	2013/09/06	2028/06/07	1.485%	29,389百万円	米国の米ドル建てのハイイールド債券を主要投資対象とします。綿密な調査に基づく銘柄の選択と適度な銘柄分散によって信用リスク等をコントロールしつつ、高い利回りの享受を目指します。「為替ヘッジあり」「為替ヘッジなし」のいずれかを選択できます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=24731D139&int_fd=fund:psearch:search_result
明治安田－明治安田Ｊ－ＲＥＩＴ戦略ファンド（毎月分配型）	明治安田アセットマネジメント	-7.04%	2011/06/30	無期限	0.99%	29,318百万円	わが国の金融商品取引所に上場されているリート（不動産投資信託証券）および日本国債に投資を行い信託財産の中長期的な成長と安定的な収益の確保を目指して運用を行います。毎月18日（決算日が休業日の場合は翌営業日）に決算を行い、原則として毎月分配を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=212311116&int_fd=fund:psearch:search_result
ＧＳ－ゴールドマン・サックス毎月分配債券ファンド	ゴールドマン・サックス・アセット・マネジメント	+2.22%	2002/06/28	無期限	1.155%	29,216百万円	世界各国（日本を除く）の債券に分散投資し、高水準の利息等収益の獲得を目指す、毎月分配型の商品です。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=235311026&int_fd=fund:psearch:search_result
三井住友ＤＳ－大和住銀ＤＣ国内株式ファンド	三井住友ＤＳアセットマネジメント	+8.43%	null	null	1.045%	29,146百万円	日本の株式に投資し、ファンダメンタル価値比割安性（バリュー）を重視し、収益性・成長性を勘案したアクティブ運用を行います。TOPIX(東証株価指数・配当込み）をベンチマークとし、ベンチマークを上回る投資成果を目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=27931306A&int_fd=fund:psearch:search_result
ニッセイ－ニッセイＪＰＸ日経４００アクティブファンド	ニッセイアセットマネジメント	-3.41%	null	null	1.584%	29,049百万円	中長期的観点から「ＪＰＸ日経インデックス４００（配当込み）」を上回る投資成果の獲得をめざし運用を行います。｢ＪＰＸ日経インデックス４００」構成銘柄に限定することなく、同指数に採用が見込まれる銘柄も投資対象とします。徹底した調査・分析を通じて、優れた経営効率と利益成長力を有し、株価の上昇が期待される銘柄に厳選して投資します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=229311142&int_fd=fund:psearch:search_result
三井住友ＴＡＭ－ＳＭＴ	三井住友トラスト・アセットマネジメント	-2.51%	2008/01/09	無期限	0.407%	28,795百万円	マザーファンドを通じて、ノムラ・ボンド・パフォーマンス・インデックス（総合）と連動する投資成果を目標として運用を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=264315081&int_fd=fund:psearch:search_result
ＳＢＩ－ＳＢＩ	ＳＢＩアセットマネジメント	-17.38%	2017/12/19	2023/12/05	0.968%	28,572百万円	わが国の公社債に投資するとともに、株価指数先物取引を積極的に活用し、日々の基準価額の値動きがわが国の株式市場全体の値動きの概ね4.3倍程度となる投資成果を目指して運用を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=28931317C&int_fd=fund:psearch:search_result
フィデリティ－フィデリティ・欧州株・ファンド	フィデリティ投信	-2.98%	null	null	1.65%	28,561百万円	英国および欧州大陸の取引所に上場されている株式を主要な投資対象とします。個別企業分析により、優良企業を選定して投資を行ないます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=232313984&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－ピムコ・グローバル・ハイイールド・ファンド（毎月分配型）	三菱ＵＦＪ国際投信	+4.79%	2004/09/30	無期限	1.54%	28,317百万円	主として世界各国の相対的に利回りが高い社債等に投資いたします。毎月決算を行います。原則として為替ヘッジは行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=203311049&int_fd=fund:psearch:search_result
明治安田－明治安田日本債券ファンド	明治安田アセットマネジメント	-4.00%	null	null	0.605%	28,122百万円	わが国の公社債に投資し、シティグループ日本国債インデックスをベンチマークとし、これを中・長期的に上回る運用成果を目指します。内外いずれかの評価機関からＢＢＢ格あるいはＢＢＢ格相当以上の格付を得ている信用度の高い銘柄の債券に投資します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=212312001&int_fd=fund:psearch:search_result
東京海上－東京海上セレクション・日本株ＴＯＰＩＸ	東京海上アセットマネジメント	+0.48%	2001/09/25	無期限	0.154％	28,110百万円	主にTOPIXに採用されている銘柄を主要投資対象として運用する「ＴＭＡ日本株ＴＯＰＩＸマザーファンド」に投資します。ＴＯＰＩＸをベンチマークとします。投資成果はＴＯＰＩＸの動きに連動することを目標としますが、両者は正確に連動するものではなく、いくつかの要因により乖離が生じることがあります。流動性、機動性、コスト等の観点から、株価指数先物取引を行うことがあります。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=249314019&int_fd=fund:psearch:search_result
ピクテ－ピクテ・エコディスカバリー・アロケーション・ファンド年２回決算ヘッジあり	ピクテ投信投資顧問	-20.10%	null	null	1.804％	28,093百万円	主に世界の環境関連企業の株式に投資します。「環境問題」という大きなテーマのなかで、環境関連ビジネスに影響をおよぼす様々な要因や市場動向等に鑑み、投資妙味がある分野・銘柄を厳選し、機動的に運用します。決算頻度と為替ヘッジの有無で4ファンドよりお選びいただけます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=242312188&int_fd=fund:psearch:search_result
ニッセイ－ＪＰＸ日経４００アクティブ・プレミアム・オープン（毎月決算型）	ニッセイアセットマネジメント	-3.21%	2015/02/12	2023/08/10	1.8025%程度	28,068百万円	日本企業の株式に投資を行います。円建て資産について、原則として「円売り／米ドル買い」の為替取引を実質的に行い、米ドルへの投資効果を享受することをめざします。また株式および通貨のカバードコール戦略を実質的に行うことで、オプションプレミアムの獲得をめざします。毎月10日に決算を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=229312152&int_fd=fund:psearch:search_result
三井住友ＤＳ－三井住友・げんきシニアライフ・オープン	三井住友ＤＳアセットマネジメント	-10.49%	null	null	1.65%	28,012百万円	高齢化社会が生み出す新しいビジネス、新技術あるいは様々なニーズ等をシルバービジネスとしてとらえ、「介護関連ビジネス」と「元気で健康な高齢者関連ビジネス」に投資。定性・定量分析を行い組入れ候補銘柄を選定。上場の入札にも参加。住友生命総合研究所の情報提供を得て高齢者社会における成長分野・成長企業等をリサーチ投資し信託財産の成長をめざす。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=279311005&int_fd=fund:psearch:search_result
野村－ノムラ日米ＲＥＩＴファンド（毎月分配型）	野村アセットマネジメント	+1.36%	2004/04/30	2024/04/08	1.65%	27,841百万円	米国およびわが国の金融商品取引所に上場されているREIT（不動産投資信託）を実質的な主要投資対象とします。米国REITおよびJ-REITへの資産配分については、J-REITへの投資比率を30%程度を中心に10%～50%程度の範囲内とし、ファンドの資金動向、J-REITの市場規模・流動性等を勘案して決定することを基本とします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=201311044&int_fd=fund:psearch:search_result
三井住友ＤＳ－エス・ビー・日本株オープン２２５	三井住友ＤＳアセットマネジメント	-0.88%	null	null	0.66%	27,740百万円	日経平均株価（225種）に連動する投資成果を目指して運用を行います。日経平均株価（225種）採用銘柄のうち200銘柄以上に、原則として投資します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=279311963&int_fd=fund:psearch:search_result
フィデリティ－フィデリティ・ストラテジック・インカム・ファンドＡ為替ヘッジ付き	フィデリティ投信	-11.77%	1998/09/30	無期限	1.573%	27,455百万円	米国国債／政府機関債、米国高利回り社債（ハイ・イールド・ボンド）、先進国債券（除く米国）およびエマージング債券を主要な投資対象として分散投資を行ない、利息等収入の確保と値上り益の追求を目指します。毎月決算を行ないます。Ａコースは、外貨建資産については為替ヘッジにより為替変動リスクの低減を図ることを基本とします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=232311989&int_fd=fund:psearch:search_result
Ｏｎｅ－ＡＩ（人工知能）活用型世界株ファンド	アセットマネジメントＯｎｅ	-0.46%	null	null	1.584%	27,378百万円	日本を除く世界の株式を投資対象とし、アセットマネジメントOneが独自に開発したディープラーニングモデルを用いて、相対的に投資魅力度が高いと判断される銘柄を抽出します。モデルの解析結果に、ファンドマネジャーの判断によりニュースフロー等のテキスト解析や個別企業のファンダメンタルズ分析を融合させ、ポートフォリオを構築します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=247312179&int_fd=fund:psearch:search_result
日興－利益還元成長株オープン	日興アセットマネジメント	-3.78%	null	null	0.902%以内±0.055%	27,170百万円	高成長、株主の利益還元に期待できる株式に運用	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=202311916&int_fd=fund:psearch:search_result
ニッセイ－ニッセイ健康応援ファンド	ニッセイアセットマネジメント	-12.09%	null	null	1.6115%	27,071百万円	高齢化等を背景に成長が見込まれる健康関連産業に属する企業の株式を投資対象とします。健康への貢献につながる企業理念・哲学をもつ企業を“健康応援企業”として選定、中長期にわたり成長が期待される銘柄に厳選投資し、信託財産の中長期的な成長をめざします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=229311084&int_fd=fund:psearch:search_result
ピクテ－ピクテ・セキュリティ・ファンド（為替ヘッジなし）	ピクテ投信投資顧問	-7.88%	null	null	1.7908％	26,893百万円	世界のセキュリティ関連株式に投資します。「暮らしの安心」「移動の安心」「情報の安心」といった、日常生活に欠かせない「安心」へのニーズに応える製品やサービスを提供する企業を、セキュリティ関連企業とします。為替ヘッジなし/ありの2本からお選びいただけます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=242314162&int_fd=fund:psearch:search_result
三井住友ＤＳ－インド債券ファンド（毎月分配型）	三井住友ＤＳアセットマネジメント	+5.41%	2012/05/31	2027/05/26	1.74%程度	26,846百万円	主として、インドの債券等に投資することにより、安定的な金利収益の確保と信託財産の成長を目指します。運用は現地の債券運用に強い「コタック・マヒンドラ」グループが行います。毎月決算を行い、決算ごとに分配を行うことを目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=279313125&int_fd=fund:psearch:search_result
三井住友ＴＡＭ－オーストラリアＲＥＩＴ・リサーチ・オープン（毎月決算型）	三井住友トラスト・アセットマネジメント	+2.45%	null	null	1.738%程度	26,806百万円	主として、オーストラリアのREIT（不動産投資信託証券）に投資します。銘柄選定にあたっては、銘柄毎の収益の成長性・割安度・配当利回り・流動性等を勘案します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=264312158&int_fd=fund:psearch:search_result
野村－ノムラ・ジャパン・オープン	野村アセットマネジメント	-7.83%	null	null	1.672%	26,770百万円	わが国の株式を実質的な主要投資対象とし、信託財産の成長を目標に積極的な運用を行なうことを基本とします。TOPIX(東証株価指数)をベンチマークとします。ボトムアップ・アプローチをベースとしたアクティブ運用を行ないます。株価の割安性をベースに銘柄選択を行ないます。株式の実質組入比率は、原則として高位を維持します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=201311962&int_fd=fund:psearch:search_result
キャピタル－ベトナム成長株インカムファンド	キャピタル	+11.52%	null	null	1.881%	26,456百万円	成長性の高いベトナム株式への投資をおこないます。ファミリーファンド方式で運用します。年4回決算を行ない、運用実績等に応じて収益分配を行ないます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=29A311148&int_fd=fund:psearch:search_result
日興－ファイン・ブレンド（資産成長型）	日興アセットマネジメント	+0.63%	null	null	1.47175%以内	26,437百万円	主として、収益が期待できる5つの資産を投資対象とし、基準価額の変動を抑えながらも、収益の獲得をめざします。基準価額の変動抑制効果を高めながら魅力的な収益を追求することをめざして、5資産の配分比率を決定します。また、この比率は定期的に見直します。毎月分配型と年1回決算をおこなう資産成長型のコースがあります。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=202312133&int_fd=fund:psearch:search_result
イーストスプリ－イーストスプリング・インド・インフラ株式ファンド	イーストスプリング・インベストメンツ	+7.14%	null	null	1.9497%程度	26,337百万円	主としてインドの金融商品取引所に上場するインフラ関連株式に投資します。ファンド・オブ・ファンズ形式で運用を行います。原則として、為替ヘッジは行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=28331106B&int_fd=fund:psearch:search_result
フランクリン－ＬＭ・グローバル・プラス（毎月分配型）	フランクリン・テンプルトン・ジャパン	+2.68%	2003/12/08	無期限	1.32%	26,296百万円	債券と株式を組み合わせることにより、景気サイクルに左右されにくい運用を目指します。収益機会を世界に広げることで、単一通貨に投資するリスクの低減を目指します。毎月の安定した分配を目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=25331103C&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－三菱ＵＦＪ	三菱ＵＦＪ国際投信	-0.94%	null	null	0.814%	26,243百万円	内外の株式・債券を実質的な主要投資対象とし、リスクの軽減に努めつつ中長期的に着実な成長を図るため各資産の指数を独自に合成した指数をベンチマークとし、当該ベンチマークと連動する投資成果をめざします。安定型、安定成長型、成長型の各ファンドにおいて、それぞれの基準ポートフォリオを構築します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=203312008&int_fd=fund:psearch:search_result
三井住友ＴＡＭ－ＳＭＴ	三井住友トラスト・アセットマネジメント	+2.18%	null	null	0.55%	26,172百万円	マザーファンドを通じて、シティグループ世界国債インデックス（除く日本、円ベース）と連動する投資成果を目標として運用を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=264316081&int_fd=fund:psearch:search_result
フランクリン－ＬＭ・ブラジル国債ファンド（毎月分配型）	フランクリン・テンプルトン・ジャパン	+33.95%	2008/10/31	無期限	1.705%	25,990百万円	LM・ブラジル国債マザーファンドを通じて、主としてブラジル・レアル建てのブラジル国債に投資します。「毎月分配型」は、毎月の分配金が期待できます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=25331108A&int_fd=fund:psearch:search_result
フィデリティ－フィデリティ・日本配当成長株・ファンド（分配重視型）	フィデリティ投信	+5.82%	null	null	1.188%	25,970百万円	わが国の株式を主要投資対象とし、ポートフォリオの平均予想配当利回りが市場平均以上となることを目指して運用を行ないます。個別企業分析により企業の配当の成長性を多角的に分析し、将来の配当成長が見込まれる銘柄を発掘します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=232313059&int_fd=fund:psearch:search_result
東京海上－東京海上・円建て投資適格債券ファンド（毎月決算型）	東京海上アセットマネジメント	-2.69%	2010/05/28	無期限	0.572％～0.902％	25,862百万円	円建ての社債を中心に投資します。投資する債券は投資適格の債券とします。残存年限の異なる債券に分散投資します。毎月決算型は毎月分配をおこない、年2回決算型は年2回分配をおこないます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=249311105&int_fd=fund:psearch:search_result
明治安田－明治安田米国中小型成長株式ファンド	明治安田アセットマネジメント	-18.99%	null	null	2.09%	25,847百万円	米国株式の中でも成長性が高いと考えられる中小型株式を投資対象とします。高い利益成長が期待される企業を発掘し、投資を行います。ファンダメンタルズ分析とクオンツモデル分析を用い、企業収益の成長性、収益構造等の観点からポートフォリオを構築します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=212311121&int_fd=fund:psearch:search_result
三井住友ＤＳ－コーポレート・ボンド・インカム（為替ノーヘッジ型）	三井住友ＤＳアセットマネジメント	+3.71%	2009/05/29	2029/05/07	1.089%	25,600百万円	コーポレート・ボンド・インカムマザーファンドへの投資を通じて、主として米ドル建投資適格社債等に投資することにより、信託財産の成長と安定的な収益の確保を目指して運用を行います。投資対象とする債券の格付けは、Ａ格相当以上を中心とし、業種配分等にも配慮します。外貨建資産については、原則として対円での為替ヘッジを行いません。毎月決算を行い、安定した収益分配を目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=279312095&int_fd=fund:psearch:search_result
三井住友ＤＳ－三井住友・ニュー・チャイナ・ファンド	三井住友ＤＳアセットマネジメント	-6.35%	null	null	1.98%	25,598百万円	中国国内で事業展開している企業の中から、中長期的な運用視点に基づき、各業種毎に競争力の強い企業や新規公開企業に投資します。原則として為替ヘッジを行ないません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=27931C01A&int_fd=fund:psearch:search_result
三井住友ＴＡＭ－ＳＭＴ	三井住友トラスト・アセットマネジメント	+9.41%	null	null	0.55%	25,585百万円	マザーファンドへの投資を通じて、ダウ工業株30種平均株価（円ベース）と連動する投資成果を目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=26431513B&int_fd=fund:psearch:search_result
日興－インデックスファンド	日興アセットマネジメント	-4.97%	2004/10/22	無期限	0.715%	25,494百万円	1.東京証券取引所に上場の不動産投資信託（J-REIT）を主要投資対象とします。<br>2.東証REIT指数（配当込み）の動きに連動する投資成果を目指します。<br>3.3ヶ月に1度の決算を行い、収益分配を行うことを目指します。<br>年4回の決算日は、原則として3月、6月、9月、12月の各15日となります。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20231104A&int_fd=fund:psearch:search_result
マニュライフ－マニュライフ・米国銀行株式ファンド	マニュライフ・インベストメント・マネジメント	-1.45%	null	null	1.87%	25,439百万円	主として米国の銀行・金融機関の株式に投資を行います。マニュライフ・インベストメント・マネジメント（US）LLCが運用を担当します。3ヵ月ごとに決算を行い、年4回分配を行うことをめざします。外貨建資産については、原則として為替ヘッジを行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=29K31115B&int_fd=fund:psearch:search_result
アムンディ－アムンディ・りそなインド・ファンド	アムンディ・ジャパン	-0.50%	null	null	2.17％以内	25,225百万円	インドの株式に投資を行います。銘柄選択に重点を置いたボトムアップ・アプローチによるアクティブ運用を行います。原則として、為替ヘッジは行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=258311061&int_fd=fund:psearch:search_result
フィデリティ－フィデリティ・日本小型株・ファンド	フィデリティ投信	-14.01%	null	null	1.793%	25,188百万円	日本国内の比較的規模の小さい企業の株式を主要な投資対象とします。個別企業分析により比較的規模の小さい高成長企業を選定し、利益成長性等と比較して妥当と思われる株価水準で投資を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=232312984&int_fd=fund:psearch:search_result
ＵＢＳ－ＵＢＳ中国新時代株式ファンド（年１回決算型）	ＵＢＳアセット・マネジメント	+0.17%	2018/02/09	2028/02/25	2.083％程度	25,093百万円	中国企業（中国籍、香港籍もしくは主に中国に拠点を置く企業等）の株式に投資します。構造的な成長が期待されるセクターの中で、相対的に高い競争優位性を有する企業を選別し、投資を行います。決算頻度の異なる2ファンドからお選びいただけます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=250312182&int_fd=fund:psearch:search_result
Ｏｎｅ－新光ピュア・インド株式ファンド	アセットマネジメントＯｎｅ	+7.71%	null	null	2.06%程度	24,959百万円	当ファンドは、主としてインド有数の財閥であるTATAグループの投資信託会社が運用する外国籍の投資信託証券を通じて、実質的にインド株式に投資します。モーリシャス籍のTATA・インディアン・オポテュニティーズ・ファンド・ジャパンファンド投資証券(米ドル建)と短期公社債マザーファンド受益証券に投資し、中長期的な投資信託財産の成長を目指すファンド・オブ・ファンズです。当ファンドは、原則として為替ヘッジを行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=247312065&int_fd=fund:psearch:search_result
野村－野村インデックスファンド・米国株式配当貴族	野村アセットマネジメント	+13.23%	null	null	0.55%以内	24,745百万円	米国の株式を主要投資対象とし、S&amp;P500配当貴族指数（配当込み・円換算ベース）の動きに連動する投資成果を目指して運用を行ないます。対円での為替ヘッジの有無により、2つのファンドからご選択いただけます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=201311171&int_fd=fund:psearch:search_result
ポートフォリア－みのりの投信	ポートフォリア	+4.55%	null	null	1.925%以内	24,550百万円	世界の環境変化をもとに、「剛・柔・善」企業＝種を世界中から選びます。時代とともに変化する世界に、柔軟に適応し続けます。気候変化にかかわらず、階段型に上昇する基準価額を目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=2AA311134&int_fd=fund:psearch:search_result
ＳＳＧＡ－ステート・ストリート外国株式インデックス・オープン	ステート・ストリート・グローバル・アドバイザーズ	+3.63%	null	null	1.045%	24,208百万円	中長期的な観点から日本を除く世界の主要国の株式市場（ＭＳＣＩコクサイ指数）の動きに連動した投資成果の獲得を目指して運用を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=25531198C&int_fd=fund:psearch:search_result
